date,no1,no2,no3,no4,no5
2014-05-30 17:00:00,-0.779516,-0.538999,-0.670738,-0.898997,-0.048233
2014-05-30 18:00:00,-0.182102,1.640857,2.592437,-0.559068,0.727841
2014-05-30 19:00:00,1.871726,1.072752,-0.635814,0.835037,-0.256687
2014-05-30 20:00:00,0.015529,2.011424,0.160434,-0.501983,-0.847695
2014-05-30 21:00:00,1.019500,0.110854,-0.258076,-0.246077,-1.050203
2014-05-30 22:00:00,0.261706,-1.934571,0.057663,-0.746581,0.693681
2014-05-30 23:00:00,-1.361922,1.556009,0.159514,-2.054887,-0.689438
2014-05-31 00:00:00,-1.019235,0.722787,1.454070,-1.142897,0.049726
2014-05-31 01:00:00,-0.205677,-0.807416,-0.023437,2.110749,-0.595208
2014-05-31 02:00:00,0.339759,-0.366488,-0.786128,0.121185,-0.092296
2014-05-31 03:00:00,1.725636,-0.418405,-0.494654,1.332420,-1.319087
2014-05-31 04:00:00,0.498895,1.445313,0.607555,0.287456,0.110614
2014-05-31 05:00:00,-0.372212,0.334540,1.810530,1.107976,1.040640
2014-05-31 06:00:00,-0.330123,-1.551569,-1.170326,0.338399,-0.312732
2014-05-31 07:00:00,-0.550677,-0.328592,-0.872034,-1.232873,1.959838
2014-05-31 08:00:00,0.935247,0.752099,1.598015,0.415002,-0.384108
2014-05-31 09:00:00,-0.873331,-1.283701,-0.963390,-1.257901,0.595037
2014-05-31 10:00:00,-0.010654,-0.903255,-1.212453,0.266385,-1.240851
2014-05-31 11:00:00,-0.748761,0.836705,1.301231,-0.183549,0.828404
2014-05-31 12:00:00,-0.832035,-0.488706,-0.338698,1.324950,-0.663196
2014-05-31 13:00:00,1.566289,-0.116439,2.154554,-1.887432,1.137128
2014-05-31 14:00:00,0.907410,-0.404181,1.319564,-0.645107,-0.641863
2014-05-31 15:00:00,-0.591572,1.897326,-0.524494,0.120629,0.221382
2014-05-31 16:00:00,0.195119,0.875026,-1.939200,0.645184,0.111364
2014-05-31 17:00:00,0.771018,-0.744030,-0.632315,-1.077769,1.182922
2014-05-31 18:00:00,-0.247415,-0.468574,1.552574,-0.267369,-0.444488
2014-05-31 19:00:00,0.311117,0.497601,0.572078,-0.895220,0.035487
2014-05-31 20:00:00,-2.423377,1.630080,-1.824252,-1.085828,-0.825122
2014-05-31 21:00:00,-0.842829,-0.439880,-0.406556,-0.973093,-0.168468
2014-05-31 22:00:00,0.170503,-0.221250,0.146272,2.338550,-0.215259
2014-05-31 23:00:00,-0.164311,0.156376,-0.602606,-0.060320,0.804011
2014-06-01 00:00:00,-0.086293,-0.850706,-0.055652,1.476936,-0.518183
2014-06-01 01:00:00,-0.623475,-2.116762,-1.822208,0.667619,1.464614
2014-06-01 02:00:00,0.362797,-2.384462,-0.846514,3.280475,0.357182
2014-06-01 03:00:00,-0.788419,0.946798,1.829020,0.063130,-0.135655
2014-06-01 04:00:00,-0.458193,-0.726530,-0.436575,-1.064841,0.144897
2014-06-01 05:00:00,-0.068494,-0.470300,-1.031996,1.363919,0.190495
2014-06-01 06:00:00,-1.290507,0.804593,0.430069,-0.530347,-0.493732
2014-06-01 07:00:00,-0.176406,-0.523560,1.134846,1.703652,-0.889142
2014-06-01 08:00:00,4.376303,1.736384,-1.559528,-1.126916,-0.694222
2014-06-01 09:00:00,1.512576,0.462382,-1.636539,-0.759646,0.004018
2014-06-01 10:00:00,-1.672814,0.436290,-0.339193,-0.402984,0.365295
2014-06-01 11:00:00,0.815240,-0.176723,-0.331522,-0.584416,-0.109938
2014-06-01 12:00:00,-0.392534,0.949405,1.745043,-1.459379,-0.207154
2014-06-01 13:00:00,-0.059748,0.081866,1.437710,0.842467,-0.791298
2014-06-01 14:00:00,-1.655967,-0.058787,-2.080635,-0.984474,0.773657
2014-06-01 15:00:00,0.016866,-0.556328,-1.019565,0.435026,0.926908
2014-06-01 16:00:00,-0.649724,0.742610,-0.261026,-1.866595,1.289999
2014-06-01 17:00:00,-0.017752,-1.437750,0.127362,0.376677,0.127437
2014-06-01 18:00:00,-2.250683,0.118715,-1.594728,1.515512,0.997374
2014-06-01 19:00:00,-1.947443,1.380211,-1.132809,1.358107,-0.873775
2014-06-01 20:00:00,0.232670,0.894237,1.450006,-0.801305,-0.893201
2014-06-01 21:00:00,0.013950,0.948657,0.026732,-0.100237,-1.243824
2014-06-01 22:00:00,-0.612656,0.633008,0.942164,-0.555369,-0.186128
2014-06-01 23:00:00,2.599258,-0.454017,-0.005261,-0.073509,-2.497799
2014-06-02 00:00:00,-0.273478,0.675621,0.158435,-2.098656,0.494512
2014-06-02 01:00:00,-2.243849,-2.118364,0.271379,-0.081716,1.137300
2014-06-02 02:00:00,-3.633171,-1.061246,0.120342,0.072090,1.670845
2014-06-02 03:00:00,-3.309642,-0.857109,-0.081702,-0.754354,-0.233732
2014-06-02 04:00:00,0.288715,1.778601,1.428093,0.302994,-1.215560
2014-06-02 05:00:00,-0.210654,-0.639425,-0.238620,0.961807,-0.465147
2014-06-02 06:00:00,-2.008725,-1.300614,0.534006,1.145343,-1.594695
2014-06-02 07:00:00,0.015950,-0.941840,-0.766327,-0.595513,-1.387627
2014-06-02 08:00:00,-0.125901,1.719336,-1.100715,0.404287,-0.268679
2014-06-02 09:00:00,1.947498,0.846113,-0.027007,-0.132470,-0.351348
2014-06-02 10:00:00,0.189831,-1.006463,-0.969027,1.008371,0.665383
2014-06-02 11:00:00,-0.662376,-0.339482,-1.281468,0.234417,-0.217790
2014-06-02 12:00:00,-0.177303,0.445049,-0.409397,-0.532631,-0.149859
2014-06-02 13:00:00,-1.905293,0.038043,-1.037859,1.571897,-0.398025
2014-06-02 14:00:00,-1.140183,-0.221035,1.167918,-0.280577,-0.681467
2014-06-02 15:00:00,-0.557909,-2.315808,-0.070259,0.131106,0.070008
2014-06-02 16:00:00,0.590886,-1.605887,-0.007402,-0.321829,0.247815
2014-06-02 17:00:00,-1.273927,0.741051,0.603507,0.349043,0.041652
2014-06-02 18:00:00,0.788274,1.259687,-1.033418,0.331162,0.798472
2014-06-02 19:00:00,0.708890,-1.456956,-0.372586,-0.779976,-0.759179
2014-06-02 20:00:00,1.549942,0.600017,-0.338556,1.129973,0.747226
2014-06-02 21:00:00,-0.094031,0.128618,-0.284445,-0.563367,-1.011886
2014-06-02 22:00:00,-0.447762,-0.297385,-0.286242,-1.242212,2.019738
2014-06-02 23:00:00,-1.449448,-0.739991,-0.694696,0.767923,0.975804
2014-06-03 00:00:00,-2.356110,-0.994289,0.592196,0.502357,0.123048
2014-06-03 01:00:00,-1.971949,0.025232,2.086791,1.702093,-0.478844
2014-06-03 02:00:00,1.550494,1.794042,-0.933618,-0.588643,0.325056
2014-06-03 03:00:00,0.524086,2.102279,-0.936977,0.156816,0.577542
2014-06-03 04:00:00,0.721222,0.667899,1.308700,-0.224906,-0.252554
2014-06-03 05:00:00,-0.034629,-1.251262,0.024153,-0.397824,-0.563572
2014-06-03 06:00:00,-1.518050,-1.394400,1.902502,-0.467705,-1.542199
2014-06-03 07:00:00,-0.693214,-0.441099,0.418509,0.109366,0.208311
2014-06-03 08:00:00,0.603362,-1.636328,-0.004214,0.677114,-2.036819
2014-06-03 09:00:00,-0.221397,0.780434,-0.599354,-0.432274,-2.776751
2014-06-03 10:00:00,-1.130248,-1.630606,-1.252731,-1.538684,-0.047030
2014-06-03 11:00:00,0.478719,0.757703,-1.273115,0.509922,0.167879
2014-06-03 12:00:00,-1.276520,0.128720,1.301404,0.470574,1.398347
2014-06-03 13:00:00,0.515608,-0.795647,0.483184,-1.070467,-0.008240
2014-06-03 14:00:00,-0.121314,0.532261,1.878661,0.369124,-0.887312
2014-06-03 15:00:00,-1.016080,0.680039,0.605568,0.713391,1.747444
2014-06-03 16:00:00,1.280515,1.391328,-1.004458,0.269876,0.823742
2014-06-03 17:00:00,-0.615485,0.239152,-0.517579,0.147620,0.502889
2014-06-03 18:00:00,-0.555467,-0.417232,1.208137,-1.193680,0.284484
2014-06-03 19:00:00,1.329228,3.728607,-0.096987,-2.165877,-0.434451
2014-06-03 20:00:00,1.078843,1.982184,-1.074481,0.250435,1.536364
2014-06-03 21:00:00,-0.361278,1.355647,-0.063380,-0.624057,-0.271967
2014-06-03 22:00:00,1.156311,-1.302711,0.063034,1.239556,0.340684
2014-06-03 23:00:00,0.022874,-0.390973,0.209776,0.459559,-0.357768
2014-06-04 00:00:00,-0.020629,0.313676,0.196311,-1.460989,0.363578
2014-06-04 01:00:00,-1.543257,0.589114,-0.977537,-1.370135,-1.321821
2014-06-04 02:00:00,1.142336,-1.538510,0.190120,-0.475262,-1.814397
2014-06-04 03:00:00,1.091232,0.437505,0.503334,-0.874738,0.485046
2014-06-04 04:00:00,-1.719864,-0.506558,-1.878602,0.857269,1.801616
2014-06-04 05:00:00,0.155600,0.680634,-2.081020,-0.649942,1.119253
2014-06-04 06:00:00,-2.411968,-0.294057,-0.082999,-1.162259,-0.299599
2014-06-04 07:00:00,0.728326,0.542302,0.098292,1.234755,0.339362
2014-06-04 08:00:00,0.046040,0.829523,0.470781,-1.482561,0.348437
2014-06-04 09:00:00,0.592730,-0.922422,-1.597658,0.689222,1.256062
2014-06-04 10:00:00,1.742947,-0.826131,-1.333816,0.129809,1.076033
2014-06-04 11:00:00,0.293904,-0.711241,0.022067,1.295960,-0.761204
2014-06-04 12:00:00,0.043083,-0.867103,-0.961639,-0.570688,-0.342523
2014-06-04 13:00:00,0.218456,-1.153765,-0.041645,0.246700,1.045073
2014-06-04 14:00:00,-0.290624,-0.173235,0.951422,0.641510,-0.661324
2014-06-04 15:00:00,0.427451,0.358119,0.184924,-1.209970,1.311655
2014-06-04 16:00:00,1.331924,0.165693,-1.308384,0.638140,0.719597
2014-06-04 17:00:00,1.302895,-0.956780,0.352996,0.278922,0.097450
2014-06-04 18:00:00,-1.144546,-0.414289,-0.901969,-0.005794,-0.229285
2014-06-04 19:00:00,-0.571500,0.491328,-1.437213,-2.325890,-0.702650
2014-06-04 20:00:00,0.852159,0.922772,0.909497,-1.319519,-0.016137
2014-06-04 21:00:00,2.347148,-0.137605,0.526951,-0.782131,-0.137204
2014-06-04 22:00:00,-1.341733,1.410804,1.340960,-0.833836,-1.012582
2014-06-04 23:00:00,0.788938,1.947493,-0.913110,1.190206,-0.493913
2014-06-05 00:00:00,2.136924,1.869584,0.663406,-0.990627,0.868572
2014-06-05 01:00:00,-0.495417,0.738534,1.054734,0.657843,0.285426
2014-06-05 02:00:00,-0.188062,-0.180161,0.079312,-0.815172,0.347722
2014-06-05 03:00:00,0.205697,-0.166660,0.427888,-1.222746,-0.043795
2014-06-05 04:00:00,1.352667,0.599053,0.848931,-0.837173,0.447001
2014-06-05 05:00:00,-0.577479,-0.385901,-1.788436,0.521619,-0.897394
2014-06-05 06:00:00,0.210597,0.264875,-0.143742,-0.146186,1.496245
2014-06-05 07:00:00,0.023080,-0.062088,4.110104,-1.129646,-1.899357
2014-06-05 08:00:00,-0.571406,0.959524,-0.186319,-0.411158,-0.433635
2014-06-05 09:00:00,1.307742,0.538914,0.070328,-0.608149,0.729053
2014-06-05 10:00:00,-0.602846,-0.236617,-0.046394,-0.670947,-2.041297
2014-06-05 11:00:00,0.258884,-0.468740,-0.478069,0.452219,0.261998
2014-06-05 12:00:00,-0.798217,-1.643495,0.292646,0.063109,-0.904021
2014-06-05 13:00:00,-0.498584,-0.113184,1.132619,-1.033876,-1.072659
2014-06-05 14:00:00,-1.249536,1.409992,-0.231371,1.075370,0.412844
2014-06-05 15:00:00,-0.266848,0.732021,0.113758,1.183789,1.279407
2014-06-05 16:00:00,-0.557223,1.390516,0.274924,0.859940,2.193782
2014-06-05 17:00:00,-1.263246,0.475114,-0.072358,1.107472,0.741584
2014-06-05 18:00:00,-0.843007,-0.365820,-0.715292,0.365977,1.260291
2014-06-05 19:00:00,-0.061701,-1.888353,1.015988,-0.487657,-0.091693
2014-06-05 20:00:00,-1.015029,-1.217363,-0.749710,0.029721,1.364998
2014-06-05 21:00:00,-0.750902,-0.786319,0.628795,-0.983253,-1.437885
2014-06-05 22:00:00,0.546191,1.401049,0.953634,0.186390,0.733329
2014-06-05 23:00:00,-0.150202,-0.492731,-0.290876,-1.174660,-0.348577
2014-06-06 00:00:00,0.078876,1.235145,0.578779,-1.738217,1.951526
2014-06-06 01:00:00,1.469997,0.494196,-0.733940,0.253090,-0.364203
2014-06-06 02:00:00,-0.167250,0.349106,0.433835,0.862729,1.183040
2014-06-06 03:00:00,-0.505996,-0.336032,-0.155258,0.211026,-0.172524
2014-06-06 04:00:00,0.525042,0.668285,0.099972,0.924558,-0.972359
2014-06-06 05:00:00,-1.908255,-0.811363,0.071717,1.970950,-1.144531
2014-06-06 06:00:00,-0.341293,0.542703,-1.617081,0.779006,0.640492
2014-06-06 07:00:00,-1.207650,-0.928342,-0.154002,2.367142,-1.258831
2014-06-06 08:00:00,0.442072,-2.120309,-1.132125,-0.258799,0.568849
2014-06-06 09:00:00,1.073887,1.189556,0.388943,0.323532,1.701669
2014-06-06 10:00:00,0.692734,-0.597643,0.354184,0.695505,-1.868869
2014-06-06 11:00:00,0.673150,-0.983380,1.496871,1.405474,0.021522
2014-06-06 12:00:00,0.658863,-1.578539,1.934569,1.015915,-0.841289
2014-06-06 13:00:00,-0.576010,0.587401,1.478501,-1.171900,0.539690
2014-06-06 14:00:00,-0.472573,0.057361,0.047397,-1.822099,1.795413
2014-06-06 15:00:00,-0.913023,0.680574,-0.878765,1.698736,-0.930896
2014-06-06 16:00:00,1.098685,0.484322,-0.906966,0.495966,0.337494
2014-06-06 17:00:00,-0.792736,-1.118336,-0.285110,-2.326359,-1.984427
2014-06-06 18:00:00,-0.517665,0.375862,-0.262781,1.924536,1.911024
2014-06-06 19:00:00,-2.202841,-0.815362,0.610061,-0.530421,0.516602
2014-06-06 20:00:00,-0.318127,-0.961276,0.123061,-1.218537,-0.764490
2014-06-06 21:00:00,1.282960,-0.552438,0.923972,-1.446029,-1.863844
2014-06-06 22:00:00,0.398832,0.538302,-1.040945,0.587766,-1.109590
2014-06-06 23:00:00,0.632465,0.965931,-0.242171,0.869444,0.947281
2014-06-07 00:00:00,0.176505,-0.204172,0.321526,-0.121480,0.601305
2014-06-07 01:00:00,-0.098030,-0.638107,-0.803358,0.407656,0.913679
2014-06-07 02:00:00,-0.767970,0.644401,-0.629715,2.418334,-0.073396
2014-06-07 03:00:00,-1.555441,0.896710,-1.939475,-1.192456,1.847578
2014-06-07 04:00:00,0.633915,-0.290311,1.572631,0.013834,-0.837124
2014-06-07 05:00:00,0.463197,-0.860290,1.259294,2.317088,0.427812
2014-06-07 06:00:00,1.408805,-1.440452,1.286780,-0.101396,-0.924761
2014-06-07 07:00:00,-1.145399,0.558488,0.377390,0.632645,0.082184
2014-06-07 08:00:00,-1.933557,-0.347517,1.189051,-0.808229,0.294777
2014-06-07 09:00:00,0.109256,-0.369660,0.087464,1.517506,-0.757862
2014-06-07 10:00:00,-0.596497,0.482123,-0.190322,-0.810116,0.085852
2014-06-07 11:00:00,-0.988274,-1.947466,0.289988,0.202802,-0.943013
2014-06-07 12:00:00,0.157322,0.062089,1.019096,0.120951,0.535325
2014-06-07 13:00:00,0.623712,0.870819,-0.913097,-0.979851,1.513317
2014-06-07 14:00:00,-0.240417,0.026753,1.634454,0.803019,-1.030940
2014-06-07 15:00:00,-0.305514,0.320905,-0.392472,-0.300507,-0.475775
2014-06-07 16:00:00,-0.550571,2.616970,-1.648349,-0.977820,-0.604917
2014-06-07 17:00:00,1.305591,-2.279406,-0.831627,-0.999344,1.177164
2014-06-07 18:00:00,0.022104,0.670973,0.952369,0.035438,-0.813623
2014-06-07 19:00:00,-1.120950,-1.361692,0.935907,-1.815772,1.010449
2014-06-07 20:00:00,1.080782,0.812440,-1.447298,2.685415,-0.683696
2014-06-07 21:00:00,0.533898,-0.400586,0.564727,-0.042722,-0.708200
2014-06-07 22:00:00,1.473748,-0.594695,0.173405,1.366016,-1.780563
2014-06-07 23:00:00,3.375382,-0.529814,0.608240,-0.979635,-1.286097
2014-06-08 00:00:00,-1.439716,1.249569,-1.222958,2.355474,-2.033404
2014-06-08 01:00:00,-2.027630,-0.480793,-2.129723,-0.500505,-0.048880
2014-06-08 02:00:00,-1.238452,0.292425,-1.609420,1.077585,0.695544
2014-06-08 03:00:00,3.241280,1.489739,-2.109698,-0.093751,1.889461
2014-06-08 04:00:00,-0.232143,-1.161162,1.180068,0.650404,0.130666
2014-06-08 05:00:00,-0.066237,-0.113088,0.987432,-0.950861,0.605697
2014-06-08 06:00:00,1.239768,0.529815,0.634859,1.104571,0.273656
2014-06-08 07:00:00,-0.050416,0.295912,1.506649,-0.208308,0.501238
2014-06-08 08:00:00,-1.315434,-0.602817,-0.305666,-0.120742,-1.125484
2014-06-08 09:00:00,1.027797,1.851637,0.408270,0.211201,0.573742
2014-06-08 10:00:00,0.031874,0.605259,-0.234004,0.201604,-0.975070
2014-06-08 11:00:00,0.373808,0.865234,0.711659,-1.141162,-0.295793
2014-06-08 12:00:00,-0.632426,1.075008,0.575419,0.036075,-0.571951
2014-06-08 13:00:00,-1.418784,1.013485,-1.726717,-0.002541,-0.365376
2014-06-08 14:00:00,0.949052,0.278995,2.566547,0.387990,0.542974
2014-06-08 15:00:00,0.802066,0.800897,0.474816,1.359587,-0.422552
2014-06-08 16:00:00,-0.351484,1.393840,-1.195516,0.834897,0.852503
2014-06-08 17:00:00,-0.866480,-0.478200,-0.175458,0.675667,-0.793793
2014-06-08 18:00:00,0.041122,-0.394835,1.598222,-0.282384,1.388935
2014-06-08 19:00:00,-1.033682,-0.833791,0.366275,2.135433,0.741971
2014-06-08 20:00:00,0.525794,0.516335,-0.557424,0.608974,0.314464
2014-06-08 21:00:00,-0.047783,-0.900410,0.922718,0.369848,0.607354
2014-06-08 22:00:00,0.485963,-0.680426,-1.287404,-1.100296,-0.109536
2014-06-08 23:00:00,-1.279073,0.201496,0.011937,-0.450350,0.749086
2014-06-09 00:00:00,2.368897,0.367646,0.303271,0.520249,-1.303630
2014-06-09 01:00:00,0.179292,1.386323,-0.066672,0.501987,-0.305517
2014-06-09 02:00:00,-1.112264,0.515471,-1.972181,-1.312413,1.013057
2014-06-09 03:00:00,-1.426113,-0.822054,-0.435589,0.474900,-2.179212
2014-06-09 04:00:00,0.456783,0.274879,0.165244,-0.146643,1.448636
2014-06-09 05:00:00,1.143884,0.680191,-1.871221,0.557037,-1.614295
2014-06-09 06:00:00,0.100518,-0.469101,-1.137445,-0.857478,-0.459863
2014-06-09 07:00:00,-0.703327,-1.026413,-0.552046,0.689645,1.815322
2014-06-09 08:00:00,-0.195289,-0.253027,-0.371687,-1.076157,-0.580155
2014-06-09 09:00:00,-0.464640,0.747911,0.456649,-0.296690,0.654514
2014-06-09 10:00:00,-0.481056,-0.387399,1.206391,-0.851077,-0.149303
2014-06-09 11:00:00,-0.567453,0.849198,-0.818057,-1.525314,1.389347
2014-06-09 12:00:00,0.760616,-0.643883,-1.155682,2.069940,-0.291058
2014-06-09 13:00:00,-0.402736,-0.739949,0.321875,-0.151355,0.168865
2014-06-09 14:00:00,-2.054193,2.187514,-1.090731,-2.370384,-0.142534
2014-06-09 15:00:00,0.456798,-1.899439,-1.868830,1.083653,1.358190
2014-06-09 16:00:00,-0.461581,0.186669,0.855656,0.411749,1.024170
2014-06-09 17:00:00,-0.489570,-1.514454,-0.120349,-0.596224,0.562485
2014-06-09 18:00:00,1.421243,0.766396,-1.213399,-0.040139,0.919788
2014-06-09 19:00:00,-0.830389,-0.296156,-0.045569,-1.018942,-0.378811
2014-06-09 20:00:00,-1.574144,0.570725,0.860964,0.780005,-1.503859
2014-06-09 21:00:00,2.011521,-0.001678,0.639726,-0.153208,-0.031218
2014-06-09 22:00:00,0.958790,0.317728,0.394827,-0.484569,0.038862
2014-06-09 23:00:00,-1.092177,-0.620852,-1.072393,-0.496974,1.342304
2014-06-10 00:00:00,-2.177543,-0.447739,1.026987,1.733803,-0.819574
2014-06-10 01:00:00,-0.390354,0.945974,0.247674,-1.462880,1.527571
2014-06-10 02:00:00,0.166555,0.012635,-0.846597,-0.131056,0.171605
2014-06-10 03:00:00,-0.016681,0.609600,-1.274058,1.448645,-1.021260
2014-06-10 04:00:00,-0.287114,1.449119,-0.157124,-1.246224,0.856769
2014-06-10 05:00:00,-0.194718,0.387395,-0.599154,-0.138977,0.278094
2014-06-10 06:00:00,0.751167,0.057411,-0.371804,-0.279002,0.805735
2014-06-10 07:00:00,-0.195169,-0.054964,0.595794,-0.349878,-0.024258
2014-06-10 08:00:00,-1.476711,-1.483025,1.249379,1.100447,0.825054
2014-06-10 09:00:00,2.122159,0.113937,1.860490,0.297978,-1.908343
2014-06-10 10:00:00,0.958583,0.176832,-2.242273,0.222152,-0.776526
2014-06-10 11:00:00,1.120402,-0.174343,0.682317,-1.430774,-0.161804
2014-06-10 12:00:00,0.596781,0.137703,0.032636,0.542541,0.108788
2014-06-10 13:00:00,-0.860161,0.881864,0.081473,1.347733,0.708702
2014-06-10 14:00:00,-0.834550,-1.565325,-0.145615,0.910269,-1.153442
2014-06-10 15:00:00,-0.588464,0.810804,1.510147,0.351221,-1.077278
2014-06-10 16:00:00,0.500761,-0.177706,0.020128,-0.014742,0.925213
2014-06-10 17:00:00,1.017188,0.299656,0.292469,-0.581067,0.919428
2014-06-10 18:00:00,0.571436,0.184019,0.143799,0.021696,-0.500591
2014-06-10 19:00:00,0.225843,0.509203,1.324066,-0.211782,0.016697
2014-06-10 20:00:00,3.654568,2.224562,0.461785,-0.055714,-0.395008
2014-06-10 21:00:00,-1.518147,-1.036716,-0.022564,0.333138,0.064850
2014-06-10 22:00:00,-0.536454,0.166850,-1.209414,-0.081754,0.789354
2014-06-10 23:00:00,0.629510,-0.421973,-0.133569,-0.737920,0.508634
2014-06-11 00:00:00,0.802972,0.696643,0.817510,-1.350804,-0.083932
2014-06-11 01:00:00,-0.124825,-0.176987,-1.148955,-1.612450,-1.334471
2014-06-11 02:00:00,0.941938,-1.915699,0.239446,0.498378,-0.103084
2014-06-11 03:00:00,0.492238,-0.185093,-0.619102,1.228143,-0.174340
2014-06-11 04:00:00,-1.123738,0.783680,-0.086438,0.118099,0.217178
2014-06-11 05:00:00,-0.426090,-0.648459,0.943669,-1.354687,-1.625619
2014-06-11 06:00:00,0.510363,-0.753668,0.086535,0.156387,0.974818
2014-06-11 07:00:00,0.183871,0.628131,1.074876,-0.704095,-0.889394
2014-06-11 08:00:00,0.305002,0.151816,-0.279242,1.423197,0.175671
2014-06-11 09:00:00,-2.433440,1.360507,-0.300963,1.618145,0.043618
2014-06-11 10:00:00,0.537303,0.134755,-0.730971,0.455150,-0.046626
2014-06-11 11:00:00,-0.171294,-0.052988,0.166245,-2.341374,0.847379
2014-06-11 12:00:00,0.321728,-0.242052,0.601609,-0.707723,-0.274254
2014-06-11 13:00:00,0.080233,-0.918185,-0.769687,0.742238,-1.309533
2014-06-11 14:00:00,0.761146,-0.334326,-0.375710,0.895754,0.811766
2014-06-11 15:00:00,0.745962,0.347006,-0.105479,-1.130354,-0.064435
2014-06-11 16:00:00,-0.229792,-0.767040,-0.339152,0.845590,2.287510
2014-06-11 17:00:00,0.822498,-0.281445,-0.291868,0.894099,0.538052
2014-06-11 18:00:00,-0.225031,0.711701,0.106951,-0.290835,-0.081020
2014-06-11 19:00:00,-0.436361,-0.277603,0.574078,0.253378,0.248441
2014-06-11 20:00:00,0.410311,1.140726,2.003882,0.119554,0.649347
2014-06-11 21:00:00,1.060692,-0.869791,0.925137,-0.394884,0.244218
2014-06-11 22:00:00,-0.972631,-0.376715,0.848023,-0.003669,-1.623033
2014-06-11 23:00:00,0.386813,0.822841,0.992237,-0.407186,1.568055
2014-06-12 00:00:00,-0.181190,0.207071,-0.283381,-0.410515,0.195961
2014-06-12 01:00:00,1.380105,-0.478886,-0.915981,-1.647944,1.087041
2014-06-12 02:00:00,0.706697,-1.036365,-0.261560,-0.887367,-0.662675
2014-06-12 03:00:00,-0.175490,0.817568,0.448072,1.614964,0.751460
2014-06-12 04:00:00,-1.072667,0.685948,0.748073,0.485682,-1.444269
2014-06-12 05:00:00,-0.770472,-1.877244,0.263741,1.982326,-0.018596
2014-06-12 06:00:00,-0.998549,0.770078,-0.406651,-1.779553,-0.756520
2014-06-12 07:00:00,1.199222,0.602124,0.421841,-0.938166,-0.912427
2014-06-12 08:00:00,1.364929,-0.501168,1.421619,-0.502744,1.228360
2014-06-12 09:00:00,1.365367,1.250861,-0.992091,-0.213786,1.020467
2014-06-12 10:00:00,-1.489944,-0.011491,-0.045817,0.168108,-0.029442
2014-06-12 11:00:00,0.759667,1.217251,-1.918301,0.778154,-0.479475
2014-06-12 12:00:00,-0.386025,2.439304,0.920181,-0.129569,-0.853079
2014-06-12 13:00:00,0.724240,0.495345,-1.397869,-0.467683,0.153786
2014-06-12 14:00:00,1.042653,-0.378504,-1.581888,-0.624937,0.139766
2014-06-12 15:00:00,-0.939976,0.117125,-0.917202,-1.262588,0.476800
2014-06-12 16:00:00,-1.276861,-0.074593,-0.949544,-0.359845,-0.512954
2014-06-12 17:00:00,0.292640,-1.587557,0.422588,1.108484,1.540836
2014-06-12 18:00:00,0.721579,-0.828811,0.415412,0.123212,0.654182
2014-06-12 19:00:00,1.650108,2.184958,-0.728631,0.934818,1.113173
2014-06-12 20:00:00,0.082229,0.533170,0.800464,0.618501,-1.183209
2014-06-12 21:00:00,0.359236,1.100670,1.364914,2.288400,-0.964966
2014-06-12 22:00:00,0.606576,1.783406,-0.863181,0.001589,1.913183
2014-06-12 23:00:00,-1.724296,0.050110,-0.384933,1.744250,1.754451
2014-06-13 00:00:00,-0.005501,-1.200470,0.606092,1.250919,0.036447
2014-06-13 01:00:00,-0.268971,-2.436687,0.581732,0.919259,0.704699
2014-06-13 02:00:00,1.541170,-0.698774,1.035917,1.654966,-0.279796
2014-06-13 03:00:00,-0.026012,0.953998,-1.047030,0.279074,-0.194178
2014-06-13 04:00:00,0.444277,-0.347591,0.672186,-0.005977,-0.979213
2014-06-13 05:00:00,0.054395,0.387346,-0.812251,1.923916,1.262011
2014-06-13 06:00:00,-0.787479,-0.018148,-1.302583,0.053711,-0.397620
2014-06-13 07:00:00,0.467041,-2.782389,0.821856,0.738545,-1.110387
2014-06-13 08:00:00,1.097515,-0.310650,0.567604,-0.565524,0.463042
2014-06-13 09:00:00,-0.277232,1.375208,0.666653,0.490103,0.162972
2014-06-13 10:00:00,1.025847,1.241525,-0.680164,0.476826,-0.933754
2014-06-13 11:00:00,-0.473389,-0.245740,0.540293,-0.018092,-1.811697
2014-06-13 12:00:00,-0.258054,0.202872,0.568542,-1.044200,-1.797510
2014-06-13 13:00:00,-1.146662,1.555492,-1.186354,0.606566,-0.329532
2014-06-13 14:00:00,-2.522538,0.281799,-0.603727,-1.184359,-1.621415
2014-06-13 15:00:00,-0.149777,-0.156656,1.197549,-2.391693,-0.723550
2014-06-13 16:00:00,-1.037929,-1.961951,-0.268831,1.009350,-1.158245
2014-06-13 17:00:00,-0.547780,0.256699,0.375659,-0.953364,0.758167
2014-06-13 18:00:00,-2.231817,-0.111185,-0.972463,0.121794,1.652842
2014-06-13 19:00:00,0.589486,0.193967,0.741689,-1.341837,-0.442676
2014-06-13 20:00:00,0.882922,-1.218732,0.350488,-0.172940,-0.152395
2014-06-13 21:00:00,0.165463,-1.372727,-1.080587,2.802018,-0.704388
2014-06-13 22:00:00,1.511377,-0.160410,-0.729032,1.709996,-0.759974
2014-06-13 23:00:00,0.581566,0.463704,0.077402,-0.249127,-0.771520
2014-06-14 00:00:00,-1.138562,-0.504997,0.891606,0.509029,-1.367480
2014-06-14 01:00:00,-1.954711,-0.200313,1.851135,1.265386,0.821815
